parliament,bill_number,bill_title,url_title,sponsor_name1,sponsor_title1,sponsor_name2,sponsor_title2,sponsor_name3,sponsor_title3,sponsor_name4,sponsor_title4,sponsor_name5,sponsor_title5,sponsor_name6,sponsor_title6,sponsor_name7,sponsor_title7,sponsor_name8,sponsor_title8
"42nd Parliament, 1st Session",53,"Special Hockey Day Act, 2018",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-53,"Smith, Dave",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",54,"Organic Products Act, 2018",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-54,"McDonell, Jim",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",55,"Safeguarding our Information Act, 2018",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-55,"Crawford, Stephen",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",56,"Keeping Students Safe on School Buses Act (Highway Traffic Amendment), 2018",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-56,"Wynne, Kathleen O.",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",57,"Restoring Trust, Transparency and Accountability Act, 2018",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-57,"Fedeli, Hon. Victor",Minister of Finance,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",58,"Family Caregiver Day Act, 2018",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-58,"Gélinas, France",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",59,"Caregiver Recognition Act, 2018",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-59,"Roberts, Jeremy",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",60,"Ministry of Community and Social Services Amendment Act (Social Assistance Research Commission), 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-60,"Miller, Paul",,"Bailey, Robert",,,,,,,,,,,,,
"42nd Parliament, 1st Session",61,"Eating Disorders Awareness Week Act, 2020",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-61,"Andrew, Jill",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",62,"Protecting Vulnerable Road Users Act, 2018",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-62,"Bell, Jessica",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",63,"Right to Timely Mental Health and Addiction Care for Children and Youth Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-63,"Karpoche, Bhutila",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",64,"Noah and Gregory's Law (Transition to Adult Developmental Services and Supports), 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-64,"Gretzky, Lisa",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",65,"Protecting Our Pets Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-65,"Hogarth, Christine",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",66,"Restoring Ontario's Competitiveness Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-66,"Smith, Hon. Todd","Minister of Economic Development, Job Creation and Trade",,,,,,,,,,,,,,
"42nd Parliament, 1st Session",67,"Labour Relations Amendment Act (Protecting Ontario's Power Supply), 2018",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-67,"Scott, Laurie",Minister of Labour,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",68,"Comprehensive Ontario Police Services Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-68,"Jones, Hon. Sylvia",Minister of Community Safety and Correctional Services,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",69,"Golden Girls Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-69,"Park, Lindsey",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",70,"Registered Professional Planners Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-70,"Coe, Lorne",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",71,"Paris Galt Moraine Conservation Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-71,"Schreiner, Mike",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",72,"Consumer Protection Amendment Act (Right to Repair Electronic Products), 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-72,"Coteau, Michael",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",73,"Home Care and Community Services Amendment Act (Dan's Law), 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-73,"Gretzky, Lisa",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",74,"The People's Health Care Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-74,"Elliott, Christine",Minister of Health and Long-Term Care,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",75,"9-1-1 Everywhere in Ontario Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-75,"Gélinas, France",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",76,"United Nations Declaration on the Rights of Indigenous Peoples Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-76,"Mamakwa, Sol",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",77,"Hellenic Heritage Month Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-77,"Triantafilopoulos, Effie J.",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",78,"Supporting Ontario's Community, Rural and Agricultural Newspapers Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-78,"Ghamari, Goldie",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",79,"Algoma University Amendment Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-79,"Romano, Ross",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",80,"Archives and Recordkeeping Amendment Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-80,"Tabuns, Peter",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",81,"Supply Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-81,"Bethlenfalvy, Hon. Peter",President of the Treasury Board,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",82,"Single-Use Plastics Ban Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-82,"Arthur, Ian",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",83,"Day of Remembrance and Action on Islamophobia Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-83,"Berns-McGown, Rima",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",84,"Prohibiting Hate-Promoting Demonstrations at Queen's Park Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-84,"Baber, Roman",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",85,"Election Fundraising Transparency Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-85,"Des Rosiers, Nathalie",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",86,"Respecting Property Taxpayers Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-86,"Calandra, Hon. Paul",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",87,"Fixing the Hydro Mess Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-87,"Rickford, Hon. Greg","Minister of Energy, Northern Development and Mines",,,,,,,,,,,,,,
"42nd Parliament, 1st Session",88,"Planning Amendment Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-88,"Downey, Hon. Doug",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",89,"Teach the Reach Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-89,"Stiles, Marit",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",90,"Lower Automobile Insurance Rates Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-90,"Rakocevic, Tom",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",91,"Peter Kormos Memorial Act (Trillium Gift of Life Network Amendment), 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-91,"Gélinas, France",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",92,"Labour Relations Amendment Act (Replacement Workers), 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-92,"Gélinas, France",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",93,"St. James Town Act (Residential Tenancies Amendments), 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-93,"Morrison, Suze",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",94,"Genocide Awareness, Education, Condemnation and Prevention Month Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-94,"Babikian, Aris",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",95,"Independent Ontario Provincial Police Commissioner Appointment Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-95,"Des Rosiers, Nathalie",,"Schreiner, Mike",,,,,,,,,,,,,
"42nd Parliament, 1st Session",96,"Democratic Participation Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-96,"Lalonde, Marie-France",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",97,"Genocide Awareness, Commemoration, Prevention and Education Month Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-97,"Babikian, Aris",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",98,"Sunshine Protection Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-98,"Lalonde, Marie-France",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",99,"Election Finances Amendment Act (Changes for Fund-Raising Events), 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-99,"Schreiner, Mike",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",100,"Protecting What Matters Most Act (Budget Measures), 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-100,"Fedeli, Hon. Victor",Minister of Finance,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",101,"End the Public Funding of Partisan Government Advertising Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-101,"Natyshak, Taras",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",102,"Closing Oversight Loopholes for Home Care Clinics Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-102,"Sattler, Peggy",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",103,"Election Finances Amendment Act (Leadership Fundraising Loophole), 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-103,"Fraser, John",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",104,"Tamil Genocide Education Week Act, 2021",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-104,"Thanigasalam, Vijay",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",105,"Mandatory Police Training Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-105,"Kusendova-Bashta, Natalia",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",106,"Egyptian Heritage Month Act, 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-106,"Sabawy, Sheref",,,,,,,,,,,,,,,
"42nd Parliament, 1st Session",107,"Getting Ontario Moving Act (Transportation Statute Law Amendment), 2019",https://www.ola.org/en/legislative-business/bills/parliament-42/session-1/bill-107,"Yurek, Jeff",Minister of Transportation,,,,,,,,,,,,,,
