parliament,bill_number,bill_title,date,bill_stage,activity,committee
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR12,"Artgem Granite and Marble Inc. Act, 2023","December 8, 2022",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR12,"Artgem Granite and Marble Inc. Act, 2023","December 8, 2022",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,12,"Ending Automobile Insurance Discrimination in the Greater Toronto Area Act, 2022","August 25, 2022",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,12,"Ending Automobile Insurance Discrimination in the Greater Toronto Area Act, 2022","August 25, 2022",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR13,"Woodstock Moose Lodge No. 1141 (Holdings) Limited Act, 2023","March 2, 2023",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR13,"Woodstock Moose Lodge No. 1141 (Holdings) Limited Act, 2023","March 1, 2023",Third Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR13,"Woodstock Moose Lodge No. 1141 (Holdings) Limited Act, 2023","March 1, 2023",Third Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR13,"Woodstock Moose Lodge No. 1141 (Holdings) Limited Act, 2023","March 1, 2023",Second Reading,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR13,"Woodstock Moose Lodge No. 1141 (Holdings) Limited Act, 2023","March 1, 2023",Second Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR13,"Woodstock Moose Lodge No. 1141 (Holdings) Limited Act, 2023","March 1, 2023",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR13,"Woodstock Moose Lodge No. 1141 (Holdings) Limited Act, 2023","November 17, 2022",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR13,"Woodstock Moose Lodge No. 1141 (Holdings) Limited Act, 2023","November 17, 2022",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,13,"Northern Health Travel Grant Advisory Committee Act, 2024","February 26, 2024",Second Reading,Vote,Lost on division
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,13,"Northern Health Travel Grant Advisory Committee Act, 2024","February 22, 2024",Second Reading,Question put,Vote deferred
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,13,"Northern Health Travel Grant Advisory Committee Act, 2024","February 22, 2024",Second Reading,Debated,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,13,"Northern Health Travel Grant Advisory Committee Act, 2024","August 25, 2022",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,13,"Northern Health Travel Grant Advisory Committee Act, 2024","August 25, 2022",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,14,"No Time to Waste Act (Plan for Climate Action and Jobs), 2022","November 21, 2022",Second Reading,Vote,Lost on division
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,14,"No Time to Waste Act (Plan for Climate Action and Jobs), 2022","November 17, 2022",Second Reading,Question put,Vote deferred
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,14,"No Time to Waste Act (Plan for Climate Action and Jobs), 2022","November 17, 2022",Second Reading,Debated,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,14,"No Time to Waste Act (Plan for Climate Action and Jobs), 2022","August 30, 2022",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,14,"No Time to Waste Act (Plan for Climate Action and Jobs), 2022","August 30, 2022",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR14,"1753461 Ontario Ltd. Act, 2023","May 18, 2023",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR14,"1753461 Ontario Ltd. Act, 2023","April 4, 2023",Third Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR14,"1753461 Ontario Ltd. Act, 2023","April 4, 2023",Third Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR14,"1753461 Ontario Ltd. Act, 2023","April 4, 2023",Second Reading,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR14,"1753461 Ontario Ltd. Act, 2023","April 4, 2023",Second Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR14,"1753461 Ontario Ltd. Act, 2023","April 4, 2023",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR14,"1753461 Ontario Ltd. Act, 2023","February 21, 2023",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR15,"816537 Ontario Inc. Act, 2023","May 18, 2023",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR15,"816537 Ontario Inc. Act, 2023","April 4, 2023",Third Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR15,"816537 Ontario Inc. Act, 2023","April 4, 2023",Third Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR15,"816537 Ontario Inc. Act, 2023","April 4, 2023",Second Reading,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR15,"816537 Ontario Inc. Act, 2023","April 4, 2023",Second Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR15,"816537 Ontario Inc. Act, 2023","April 4, 2023",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR15,"816537 Ontario Inc. Act, 2023","December 7, 2022",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR15,"816537 Ontario Inc. Act, 2023","December 7, 2022",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,15,"Fairness for Road Users Act (Contraventions Causing Death or Serious Bodily Harm), 2023","July 12, 2023",Second Reading,Consideration of a Bill,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,15,"Fairness for Road Users Act (Contraventions Causing Death or Serious Bodily Harm), 2023","November 22, 2022",Second Reading,Ordered referred to Standing Committee,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,15,"Fairness for Road Users Act (Contraventions Causing Death or Serious Bodily Harm), 2023","November 22, 2022",Second Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,15,"Fairness for Road Users Act (Contraventions Causing Death or Serious Bodily Harm), 2023","November 22, 2022",Second Reading,Debated,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,15,"Fairness for Road Users Act (Contraventions Causing Death or Serious Bodily Harm), 2023","August 30, 2022",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,15,"Fairness for Road Users Act (Contraventions Causing Death or Serious Bodily Harm), 2023","August 30, 2022",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,16,"Racial Equity in the Education System Act, 2022","August 30, 2022",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,16,"Racial Equity in the Education System Act, 2022","August 30, 2022",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR16,"Flight Level Canada Inc. Act, 2023","May 18, 2023",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR16,"Flight Level Canada Inc. Act, 2023","April 4, 2023",Third Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR16,"Flight Level Canada Inc. Act, 2023","April 4, 2023",Third Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR16,"Flight Level Canada Inc. Act, 2023","April 4, 2023",Second Reading,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR16,"Flight Level Canada Inc. Act, 2023","April 4, 2023",Second Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR16,"Flight Level Canada Inc. Act, 2023","April 4, 2023",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR16,"Flight Level Canada Inc. Act, 2023","December 7, 2022",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR16,"Flight Level Canada Inc. Act, 2023","December 7, 2022",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR17,"J2M Collingwood Holdings Inc. Act, 2023","May 18, 2023",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR17,"J2M Collingwood Holdings Inc. Act, 2023","May 18, 2023",Third Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR17,"J2M Collingwood Holdings Inc. Act, 2023","May 18, 2023",Third Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR17,"J2M Collingwood Holdings Inc. Act, 2023","May 18, 2023",Second Reading,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR17,"J2M Collingwood Holdings Inc. Act, 2023","May 18, 2023",Second Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR17,"J2M Collingwood Holdings Inc. Act, 2023","May 18, 2023",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR17,"J2M Collingwood Holdings Inc. Act, 2023","March 29, 2023",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR17,"J2M Collingwood Holdings Inc. Act, 2023","March 29, 2023",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,17,"Abuse Prevention Week Act, 2022","August 30, 2022",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,17,"Abuse Prevention Week Act, 2022","August 30, 2022",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR18,"2253697 Ontario Inc. Act, 2023","June 8, 2023",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR18,"2253697 Ontario Inc. Act, 2023","June 8, 2023",Third Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR18,"2253697 Ontario Inc. Act, 2023","June 8, 2023",Third Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR18,"2253697 Ontario Inc. Act, 2023","June 8, 2023",Second Reading,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR18,"2253697 Ontario Inc. Act, 2023","June 8, 2023",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR18,"2253697 Ontario Inc. Act, 2023","June 8, 2023",Second Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR18,"2253697 Ontario Inc. Act, 2023","March 9, 2023",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR18,"2253697 Ontario Inc. Act, 2023","March 9, 2023",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,18,"Consent Awareness Week Act, 2022","September 6, 2022",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,18,"Consent Awareness Week Act, 2022","September 6, 2022",First Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR19,"The Noble House Corporation Act, 2023","December 6, 2023",Royal Assent,Royal Assent received,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR19,"The Noble House Corporation Act, 2023","December 6, 2023",Third Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR19,"The Noble House Corporation Act, 2023","December 6, 2023",Third Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR19,"The Noble House Corporation Act, 2023","December 6, 2023",Second Reading,Ordered for Third Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR19,"The Noble House Corporation Act, 2023","December 6, 2023",Second Reading,Vote,Carried
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR19,"The Noble House Corporation Act, 2023","December 6, 2023",Second Reading,Question put,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR19,"The Noble House Corporation Act, 2023","May 16, 2023",First Reading,Ordered for Second Reading,-
https://www.ola.org/en/legislative-business/bills/parliament-43/session-1/,PR19,"The Noble House Corporation Act, 2023","May 16, 2023",First Reading,Vote,Carried
